RISM_ID,ID,128b,128c
850602944,IT\ICCU\MSM\0002764,cemb,1str
850602959,IT\ICCU\MSM\0003086,"S,pf","1V,1str"
850603000,IT\ICCU\MSM\0003735,"B,pf","1V,1str"
850603002,IT\ICCU\MSM\0003870,"ott,fl1,fl2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,trb1,trb2,trb3,trb4,tba-b,b,tamb",banda
850603013,IT\ICCU\MSM\0003887,"B,pf","1V,1str"
850603014,IT\ICCU\MSM\0003888,"T,Coro(T1,T2,B),pf","1V,Coro(3V),1str"
850603048,IT\ICCU\MSM\0002075,"S1,S2,pf","2V,1str"
850603061,IT\ICCU\MSM\0002396,pf,1str
850603063,IT\ICCU\MSM\0002398,"S,vl1,vl2,vla,b","1V,4archi"
850603081,IT\ICCU\MSM\0002583,"S,pf","1V,1str"
850603086,IT\ICCU\MSM\0002746,cemb/pf,1str
850603087,IT\ICCU\MSM\0002747,cemb/pf,1str
850603088,IT\ICCU\MSM\0002748,cemb/pf,1str
850603089,IT\ICCU\MSM\0002749,cemb/pf,1str
850603094,IT\ICCU\MSM\0002754,cemb/pf,1str
850603095,IT\ICCU\MSM\0002755,cemb/pf,1str
850603103,IT\ICCU\MSM\0002916,"fl1,fl2,fl3,cl-picc,cl-s1,cl-s2,cl-s3,cl-a,cl-b,sax-s,sax-a,sax-t,sax-br,cor1,co",banda
850603106,IT\ICCU\MSM\0002919,pf,1str
850603108,IT\ICCU\MSM\0002924,pf,1str
850603109,IT\ICCU\MSM\0002925,pf,1str
850603113,IT\ICCU\MSM\0002929,"ott,fl,ob1,ob2,cl1,cl2,cl3,cl4,cl5,cl6,fag1,fag2,cfag1,cfag2,cor1,cor2,tr1,tr2,t",banda
850603139,IT\ICCU\MSM\0003551,pf,1str
850603150,IT\ICCU\MSM\0003578,"T,Coro(T1,T2,B),pf","1V,Coro(3V),1str"
850603161,IT\ICCU\MSM\0003877,pf,1str
850603162,IT\ICCU\MSM\0003878,fp,1str
850603171,IT\ICCU\MSM\0004041,fp,1str
850603172,IT\ICCU\MSM\0004042,fp,1str
850603173,IT\ICCU\MSM\0004043,"S,pf","1V,1str"
850603209,IT\ICCU\MSM\0002063,"S1,S2,S3,T,B1,B2,pf","6V,1str"
850603212,IT\ICCU\MSM\0002213,pf,1str
850603214,IT\ICCU\MSM\0002215,"T,chit","1V,1str"
850603217,IT\ICCU\MSM\0002218,pf,1str
850603242,IT\ICCU\MSM\0002734,fp,1str
850603243,IT\ICCU\MSM\0002735,fp,1str
850603244,IT\ICCU\MSM\0002736,fp,1str
850603245,IT\ICCU\MSM\0002737,fp,1str
850603252,IT\ICCU\MSM\0002744,cemb/pf,1str
850603254,IT\ICCU\MSM\0002756,cemb/pf,1str
850603266,IT\ICCU\MSM\0003071,"S,fl,fp","1V,2str"
850603267,IT\ICCU\MSM\0003072,"S,fp","1V,1str"
850603268,IT\ICCU\MSM\0003073,"S,fp","1V,1str"
850603316,IT\ICCU\MSM\0004193,"S,T,B,pf","3V,1str"
850603317,IT\ICCU\MSM\0004194,"S,T,T,B,Coro(S1,S2,S3,T1,T2,B1,B2),pf","4V,Coro(7V),1str"
850603323,IT\ICCU\MSM\0004204,fp,1str
850603324,IT\ICCU\MSM\0004205,fis,1str
850603357,IT\ICCU\MSM\0002376,"S,B,pf","2V,1str"
850603360,IT\ICCU\MSM\0002549,"S,T,pf","2V,1str"
850603363,IT\ICCU\MSM\0002552,"vl-obbl,fl,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla1,vla2,vlc,b","vl,orch"
850603370,IT\ICCU\MSM\0002713,pf,1str
850603379,IT\ICCU\MSM\0002733,pf,1str
850603406,IT\ICCU\MSM\0003209,pf,1str
850603420,IT\ICCU\MSM\0003387,"tr,vl1,vl2,b",4str
850603421,IT\ICCU\MSM\0003388,"tr,vl1,vl2,b",4str
850603422,IT\ICCU\MSM\0003389,"tr,vl1,vl2,b",4str
850603423,IT\ICCU\MSM\0003390,"tr,vl1,vl2,b",4str
850603425,IT\ICCU\MSM\0003392,"tr,vl1,vl2,b",4str
850603455,IT\ICCU\MSM\0004021,"A,T1,T2,B,pf","4V,1str"
850603457,IT\ICCU\MSM\0004023,"vl,chit",2str
850603458,IT\ICCU\MSM\0004024,"S,B,pf","2V,1str"
850603459,IT\ICCU\MSM\0004025,pf,1str
850603489,IT\ICCU\MSM\0002714,pf,1str
850603490,IT\ICCU\MSM\0002715,pf,1str
850603492,IT\ICCU\MSM\0002717,pf,1str
850603493,IT\ICCU\MSM\0002718,pf,1str
850603498,IT\ICCU\MSM\0002873,"fl,ob1,ob2,cl1,cl2,fag1,fag2,cfag,cor1,cor2,tr1,tr2,trb",orchfi
850603505,IT\ICCU\MSM\0002890,"S,S,pf","2V,1str"
850603506,IT\ICCU\MSM\0002891,"S,pf","1V,1str"
850603518,IT\ICCU\MSM\0003061,"S,S,pf","2V,1str"
850603539,IT\ICCU\MSM\0003393,"tr,vl1,vl2,b",4str
850603540,IT\ICCU\MSM\0003394,"tr,vl1,vl2,b",4str
850603571,IT\ICCU\MSM\0004003,"T,B,pf","2V,1str"
850603578,IT\ICCU\MSM\0004020,"S1,S2,pf","2V,1str"
850603588,IT\ICCU\MSM\0004179,"cl,vl1,vl2,b",4str
850603593,IT\ICCU\MSM\0004184,"cl1,cl2,cor1,cor2,tr,b",6str
850603623,IT\ICCU\MSM\0002707,pf,1str
850603635,IT\ICCU\MSM\0003032,"T1,T2,B,fl,ob1,ob2,fag,cor1,cor2,tr,trb,vl1,vl2,vla,vlc,vlne,org","3V,orch"
850603643,IT\ICCU\MSM\0003046,"T1,T2,B,org","3V,1str"
850603652,IT\ICCU\MSM\0003192,"S,T,B,bc","3V,1str"
850603664,IT\ICCU\MSM\0003365,"vl1,vl2,vlc",3archi
850603665,IT\ICCU\MSM\0003366,"fl,pf",2str
850603668,IT\ICCU\MSM\0003369,fis,1str
850603669,IT\ICCU\MSM\0003370,"vl1,vl2,vlc",3archi
850603670,IT\ICCU\MSM\0003386,"tr,vl1,vl2,b",4str
850603691,IT\ICCU\MSM\0003692,pf,1str
850603704,IT\ICCU\MSM\0004006,"S,S/$S,S,T,chit","2V/3V,1str"
850603705,IT\ICCU\MSM\0004007,"S,S,T,chit","3V,1str"
850603706,IT\ICCU\MSM\0004008,"S,S,chit","2V,1str"
850603714,IT\ICCU\MSM\0004160,"S,B,fp","2V,1str"
850603718,IT\ICCU\MSM\0004175,pf,1str
850603723,IT\ICCU\MSM\0004185,"cl1,cl2,cor1,cor2,tr,b",6str
850603758,IT\ICCU\MSM\0002869,pf,1str
850603759,IT\ICCU\MSM\0002870,"ott,fl1,fl2,cl-picc,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr1,tr2,tr3,tr4,trb1,trb2,tr",banda
850603760,IT\ICCU\MSM\0002871,"fl,ob1,ob2,cl-picc,cl-princ,cl1,cl2,cl3,cl4,cl5,fag1,fag2,cfag,cor1,cor2,cor3,co",banda
850603761,IT\ICCU\MSM\0002872,"fl1,fl2,cl1,cl2,cl3,cl4,fag1,fag2,cor1,cor2,tr1,tr2,tr3,tr4,trb1,trb2,trb3,serp,",banda
850603769,IT\ICCU\MSM\0003170,"T,B,vl,b","2V,2str"
850603770,IT\ICCU\MSM\0003171,"T1,T2,B1,B2,vl,b","4V,2str"
850603771,IT\ICCU\MSM\0003172,fis,1str
850603774,IT\ICCU\MSM\0003183,"S,B,pf","2V,1str"
850603779,IT\ICCU\MSM\0003343,"ott,fl,ob1,ob2,cl-princ,cl1,cl2,cl3,fag1,fag2,cor1,cor2,cor3,cor4,tr1,tr2,tr3,tr",banda
850603780,IT\ICCU\MSM\0003344,pf,1str
850603781,IT\ICCU\MSM\0003345,orchifi,"fl1,fl2,cl1,cl2,cl3,cl4,cor1,cor2,tr1,tr2,tr3,fag1,fag2,trb1,trb2,trb3"
850603784,IT\ICCU\MSM\0003354,fis,1str
850603785,IT\ICCU\MSM\0003355,fis,1str
850603786,IT\ICCU\MSM\0003356,fis,1str
850603787,IT\ICCU\MSM\0003357,fis,1str
850603788,IT\ICCU\MSM\0003358,"vl1,vl2,vlc",3archi
850603789,IT\ICCU\MSM\0003359,"cl,vl1,vl2,b",4str
850603790,IT\ICCU\MSM\0003360,"cl,vl1,vl2,b",4str
850603791,IT\ICCU\MSM\0003361,"cl,vl1,vl2,b",4str
850603792,IT\ICCU\MSM\0003362,pf,1str
850603793,IT\ICCU\MSM\0003363,pf,1str
850603795,IT\ICCU\MSM\0003372,"fl1,fl2,cl1,cl2,cl3,cl4,cor1,cor2,cor3,cor4,tr1,tr2,tr3,trb1,trb2,trb3,fag1,fag2",orchfi
850603807,IT\ICCU\MSM\0003675,org,1str
850603808,IT\ICCU\MSM\0003676,org,1str
850603810,IT\ICCU\MSM\0003678,"S,S,cemb","2V,1str"
850603831,IT\ICCU\MSM\0003999,"B,Coro,pf","1V,Coro(3V),1str"
850603832,IT\ICCU\MSM\0004000,"T,pf","1V,1str"
850603833,IT\ICCU\MSM\0004001,"S,T,B,B,pf","4V,1str"
850603834,IT\ICCU\MSM\0004002,"B,B,Coro(T1,T2,B),pf","2V,Coro(3V),1str"
850603836,IT\ICCU\MSM\0004149,"S,T,pf","2V,1str"
850603839,IT\ICCU\MSM\0004161,"B,pf","1V,1str"
850603840,IT\ICCU\MSM\0004162,"B,pf","1V,1str"
850603841,IT\ICCU\MSM\0004163,"B,pf","1V,1str"
850603842,IT\ICCU\MSM\0004164,"B,B,B,Coro(B),pf","3V,Coro(1V),1str"
850603844,IT\ICCU\MSM\0004166,"B,fp","1V,1str"
850603868,IT\ICCU\MSM\0002181,"S,T,pf","2V,1str"
850603869,IT\ICCU\MSM\0002182,fis,1str
850603876,IT\ICCU\MSM\0002349,5str,"fl,vl1,vl2,vla,vlc"
850603877,IT\ICCU\MSM\0002350,"vl1,vl2,vla1,vla2,vlc",5archi
850603911,IT\ICCU\MSM\0003158,fp,1str
850603919,IT\ICCU\MSM\0003335,"",banda
850603921,IT\ICCU\MSM\0003337,"fl,cl1,cl2,cor1,cor2,tr,trb",7fiati
850603922,IT\ICCU\MSM\0003338,"fl1,fl2,ob,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,trb,b",orchfi
850603923,IT\ICCU\MSM\0003348,pf,1str
850603924,IT\ICCU\MSM\0003349,pf-qt,1str
850603925,IT\ICCU\MSM\0003350,pf,1str
850603926,IT\ICCU\MSM\0003351,fis,1str
850603927,IT\ICCU\MSM\0003352,fis,1str
850603928,IT\ICCU\MSM\0003353,fis,1str
850603934,IT\ICCU\MSM\0003364,"vl1,vl2,vlc,pf",4str
850603947,IT\ICCU\MSM\0003654,org,1str
850603950,IT\ICCU\MSM\0003664,org,1str
850603951,IT\ICCU\MSM\0003665,org,1str
850603952,IT\ICCU\MSM\0003666,org,1str
850603955,IT\ICCU\MSM\0003669,org,1str
850603956,IT\ICCU\MSM\0003670,org,1str
850603957,IT\ICCU\MSM\0003671,org,1str
850603959,IT\ICCU\MSM\0003673,org,1str
850603960,IT\ICCU\MSM\0003674,org,1str
850603974,IT\ICCU\MSM\0003984,"T,pf","1V,1str"
850603975,IT\ICCU\MSM\0003985,"S,T,pf","2V,1str"
850604001,IT\ICCU\MSM\0002008,"S1,S2,arp","2V,1str"
850604006,IT\ICCU\MSM\0002154,"ott,fl1,fl2,cl1,cl2,cl3,cl4,cl5,fag1,fag2,cor1,cor2,tr1,tr2,tr3,trb1,trb2,trb3,s",banda
850604007,IT\ICCU\MSM\0002155,pf,1str
850604015,IT\ICCU\MSM\0002167,"T,B,pf","2V,1str"
850604016,IT\ICCU\MSM\0002168,"S,T,pf","2V,1str"
850604017,IT\ICCU\MSM\0002169,"ott,fl,cl-picc,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr-obbl,tr1,tr2,trb1,trb2,trb-b,g",banda
850604018,IT\ICCU\MSM\0002170,"ott,fl,cl-picc,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr-obbl,tr1,tr2,trb1,trb2,trb-b,g",banda
850604025,IT\ICCU\MSM\0002498,"S,pf","1V,1str"
850604026,IT\ICCU\MSM\0002499,"S,cemb","1V,1str"
850604027,IT\ICCU\MSM\0002500,"S,chit","1V,1str"
850604058,IT\ICCU\MSM\0000073,"","S,pf"
850604066,IT\ICCU\MSM\0003161,fis,1str
850604071,IT\ICCU\MSM\0003166,"S,pf","1V,1str"
850604072,IT\ICCU\MSM\0003167,"S,S,pf","2V,1str"
850604075,IT\ICCU\MSM\0003339,"S,S,S,T,T,B,B,chit","7V,1str"
850604078,IT\ICCU\MSM\0003342,"cl-princ1,cl-princ2,cl1,cl2,cl3,cor1,cor2,fag1,fag2",orchfi
850604094,IT\ICCU\MSM\0003642,org,1str
850604095,IT\ICCU\MSM\0003643,org,1str
850604097,IT\ICCU\MSM\0003645,org,1str
850604098,IT\ICCU\MSM\0003646,org,1str
850604099,IT\ICCU\MSM\0003647,org,1str
850604100,IT\ICCU\MSM\0003648,org,1str
850604101,IT\ICCU\MSM\0003649,org,1str
850604102,IT\ICCU\MSM\0003655,org,1str
850604104,IT\ICCU\MSM\0003657,org,1str
850604106,IT\ICCU\MSM\0003659,org,1str
850604107,IT\ICCU\MSM\0003660,org,1str
850604122,IT\ICCU\MSM\0003972,fis,1str
850604123,IT\ICCU\MSM\0003973,fis,1str
850604124,IT\ICCU\MSM\0003974,fis,1str
850604125,IT\ICCU\MSM\0003975,fis,1str
850604126,IT\ICCU\MSM\0003976,fis,1str
850604138,IT\ICCU\MSM\0004143,"T,T,T,Coro(T1,T2,B),pf","3V,Coro(3V),1str"
850604139,IT\ICCU\MSM\0004144,"B,pf","1V,1str"
850604141,IT\ICCU\MSM\0004146,"S,T,pf","2V,1str"
850604157,IT\ICCU\MSM\0002145,"fl,cl,pf",3str
850604159,IT\ICCU\MSM\0002147,"S1,S2,pf","2V,1str"
850604160,IT\ICCU\MSM\0002156,pf,1str
850604161,IT\ICCU\MSM\0002157,pf,1str
850604162,IT\ICCU\MSM\0002158,pf,1str
850604163,IT\ICCU\MSM\0002159,pf,1str
850604164,IT\ICCU\MSM\0002160,pf,1str
850604165,IT\ICCU\MSM\0002161,pf,1str
850604166,IT\ICCU\MSM\0002162,pf,1str
850604167,IT\ICCU\MSM\0002163,"vl1,vl2,vla,vlc",4archi
850604173,IT\ICCU\MSM\0002326,"T,pf","1V,1str"
850604176,IT\ICCU\MSM\0002329,"S,T,pf","2V,1str"
850604177,IT\ICCU\MSM\0002330,"S,pf","1V,1str"
850604178,IT\ICCU\MSM\0002331,"B,Coro(T1,T2,B),pf","1V,Coro(3V),1str"
850604180,IT\ICCU\MSM\0002333,"S,T,pf","2V,1str"
850604181,IT\ICCU\MSM\0002334,pf,1str
850604182,IT\ICCU\MSM\0007340,"B,pf","1V,1str"
850604183,IT\ICCU\MSM\0007341,"fl1,fl2,cl-picc,cl1,cl2,cl3,cl4,fag1,fag2,cor1,cor2,cor3,cor4,tr-obbl,tr1,tr2,tr",banda
850604184,IT\ICCU\MSM\0007342,"S,T,pf","2V,1str"
850604186,IT\ICCU\MSM\0007344,"T,B,B,Coro(T,B),pf","3V,Coro(2V),1str"
850604187,IT\ICCU\MSM\0007345,"S,T,T,pf","3V,1str"
850604188,IT\ICCU\MSM\0007346,"S,T,pf","2V,1str"
850604190,IT\ICCU\MSM\0007491,pf-qt,1str
850604208,IT\ICCU\MSM\0007838,cemb/fp,1str
850604217,IT\ICCU\MSM\0005496,"S,pf","1V,1str"
850604218,IT\ICCU\MSM\0005497,"V,V,cemb","2V,1str"
850604219,IT\ICCU\MSM\0005498,"S,cemb","1V,1str"
850604220,IT\ICCU\MSM\0005499,"V,V,pf","2V,1str"
850604221,IT\ICCU\MSM\0005500,pf,1str
850604222,IT\ICCU\MSM\0005501,pf,1str
850604223,IT\ICCU\MSM\0005502,"V,pf","1V,1str"
850604228,IT\ICCU\MSM\0007851,"fl1,fl2,cl-picc,cl1,cl2,cl3,cl4,cl5,fag1,fag2,cor1,cor2,tr1,tr2,tr3,tr4,trb1,trb",banda
850604229,IT\ICCU\MSM\0007852,"fl1,fl2,cl1,cl2,cl3,fag1,fag2,cor1,cor2,trb,cb",banda
850604230,IT\ICCU\MSM\0007853,"fl,ob1,ob2,cl1,cl2,cor1,cor2,tr1,tr2,fag1,fag2,cfag",orchfi
850604231,IT\ICCU\MSM\0007854,"fl,ob1,ob2,cl1,cl2,cor1,cor2,tr1,tr2,fag1,fag2,cfag",orchfi
850604232,IT\ICCU\MSM\0007855,"S,pf","1V,1str"
850604238,IT\ICCU\MSM\0008010,"ott,fl1,fl2,cl-picc,cl-princ,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr-princ1,tr-princ2",banda
850604239,IT\ICCU\MSM\0008170,pf/cemb,1str
850604240,IT\ICCU\MSM\0008171,pf/cemb,1str
850604241,IT\ICCU\MSM\0008172,pf/cemb,1str
850604242,IT\ICCU\MSM\0008173,pf/cemb,1str
850604243,IT\ICCU\MSM\0008174,pf/cemb,1str
850604244,IT\ICCU\MSM\0008175,pf/cemb,1str
850604245,IT\ICCU\MSM\0008176,pf/cemb,1str
850604246,IT\ICCU\MSM\0008177,pf/cemb,1str
850604247,IT\ICCU\MSM\0008178,pf/cemb,1str
850604248,IT\ICCU\MSM\0008179,pf/cemb,1str
850604249,IT\ICCU\MSM\0008180,cemb,1str
850604252,IT\ICCU\MSM\0008344,fp,1str
850604253,IT\ICCU\MSM\0008345,pf,1str
850604254,IT\ICCU\MSM\0008346,fp,1str
850604255,IT\ICCU\MSM\0008494,"fl,ob1,ob2,cl1,cl2,cl3,fag1,fag2,cfag,cor1,cor2,tr1,tr2,trb",orchfi
850604256,IT\ICCU\MSM\0008495,"cl,vl1,vl2,vla,vlc",5str
850604257,IT\ICCU\MSM\0008496,"vl1,vl2",2archi
850604258,IT\ICCU\MSM\0008497,fis,1str
850604259,IT\ICCU\MSM\0008498,fis,1str
850604261,IT\ICCU\MSM\0008511,"T,B,Coro(T1,T2,B1,B2),pf","2V,Coro(4V),1str"
850604262,IT\ICCU\MSM\0008512,"T,B,pf","2V,1str"
850604263,IT\ICCU\MSM\0008513,"S,S,eh,arp/pf","2V,2str"
850604264,IT\ICCU\MSM\0008514,"S,S,eh,arp/pf","2V,2str"
850604266,IT\ICCU\MSM\0008665,pf-qt,1str
850604267,IT\ICCU\MSM\0008666,"S,S,pf","2V,1str"
850604269,IT\ICCU\MSM\0008676,"S,T,pf","2V,1str"
850604271,IT\ICCU\MSM\0008678,"V,V,pf","2V,1str"
850604272,IT\ICCU\MSM\0008679,"B,pf","1V,1str"
850604283,IT\ICCU\MSM\0008842,"S,A,pf","2V,1str"
850604284,IT\ICCU\MSM\0008843,"V,V,A,Coro(A,B),cemb","3V,Coro(2V),1str"
850604285,IT\ICCU\MSM\0008844,"cl-picc,cl-obbl,cl1,cl2,cl3,cor1,cor2,cor3,trb-obbl,trb1,trb2,trb3,flic-sno,flic",banda
850604289,IT\ICCU\MSM\0008996,pf,1str
850604304,IT\ICCU\MSM\0006808,pf-qt,1str
850604306,IT\ICCU\MSM\0006965,"ott,fl,cl-picc,cl-s1,cl-s2,cl-a1,cl-a2,cl-b,sax-s,sax-a,sax-t,sax-br,cor1,cor2,c",banda
850604319,IT\ICCU\MSM\0007300,"fl,cl1,cl2,cor1,cor2,tr,trb,vl1,vl2,vla,b",orch
850604324,IT\ICCU\MSM\0007310,"B,Coro(V1,V2),pf","1V,Coro(2V),1str"
850604326,IT\ICCU\MSM\0007312,"fl1,fl2,fl3,cl1,cl2,cl3,cl4,cl5,fag1,fag2,cor1,cor2,tr1,tr2,tr3,tr4,trb1,trb2,tr",banda
850604328,IT\ICCU\MSM\0007314,"fl-obbl,fl1,fl2,cl1,cl2,cl3,cl4,cl5,fag1,fag2,cor1,cor2,tr1,tr2,tr3,trb1,trb2,tr",banda
850604329,IT\ICCU\MSM\0007318,fis,1str
850604330,IT\ICCU\MSM\0007319,fis,1str
850604331,IT\ICCU\MSM\0007320,fis,1str
850604336,IT\ICCU\MSM\0007325,"ott,fl1,fl2,fl3,cl-picc,cl1,cl2,cl3,cl4,cl5,fag1,fag2,cor1,cor2,tr1,tr2,tr3,tr4,",banda
850604337,IT\ICCU\MSM\0007326,fis,1str
850604339,IT\ICCU\MSM\0007327,fis,1str
850604340,IT\ICCU\MSM\0007328,fis,1str
850604342,IT\ICCU\MSM\0007330,"",banda
850604343,IT\ICCU\MSM\0007331,"T,B,pf","2V,1str"
850604344,IT\ICCU\MSM\0007332,fis,1str
850604345,IT\ICCU\MSM\0007333,fis,1str
850604346,IT\ICCU\MSM\0007334,fis,1str
850604347,IT\ICCU\MSM\0007335,"fl-obbl,fl1,fl2,cl-obbl,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr1,tr2,trb1,trb2,b",orchfi
850604348,IT\ICCU\MSM\0007336,"B,pf","1V,1str"
850604356,IT\ICCU\MSM\0007654,fp,1str
850604357,IT\ICCU\MSM\0007655,fp,1str
850604358,IT\ICCU\MSM\0007656,fp,1str
850604359,IT\ICCU\MSM\0007657,fp,1str
850604372,IT\ICCU\MSM\0005490,"","V,1str"
850604373,IT\ICCU\MSM\0005491,"S,T,pf","2V,1str"
850604374,IT\ICCU\MSM\0005492,"S,S,S,T,pf","4V,1str"
850604375,IT\ICCU\MSM\0005493,"S,cemb","1V,1str"
850604376,IT\ICCU\MSM\0005494,"S,S,cemb","2V,1str"
850604377,IT\ICCU\MSM\0005630,"S,S,S,T,T,T,B,B,B,V,Coro(S1,S2),Coro(T1,T2,B),pf","10V,Coro(2V),Coro(3V),1str"
850604386,IT\ICCU\MSM\0008011,"ott,fl1,fl2,cl-picc,cl-obbl1,cl-obbl2,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr-obbl1,t",banda
850604387,IT\ICCU\MSM\0008012,pf,1str
850604390,IT\ICCU\MSM\0008160,cemb-qt,1str
850604391,IT\ICCU\MSM\0008161,fp-qt,1str
850604393,IT\ICCU\MSM\0008163,pf/cemb,1str
850604394,IT\ICCU\MSM\0008164,pf/cemb,1str
850604395,IT\ICCU\MSM\0008165,pf/cemb,1str
850604397,IT\ICCU\MSM\0008330,"ott,fl1,fl2,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr1,tr2,tr3,trb",orchfi
850604399,IT\ICCU\MSM\0008332,"vl,vla,chit",3str
850604402,IT\ICCU\MSM\0008335,"fl,ob,cl1,cl2,cor1,cor2,fag1,fag2",8fiati
850604403,IT\ICCU\MSM\0008336,"vl1,vl2,vla1,vla2,vlc",5archi
850604406,IT\ICCU\MSM\0008486,"B,pf","1V,1str"
850604407,IT\ICCU\MSM\0008500,"vl1,vl2",2archi
850604408,IT\ICCU\MSM\0008501,"vl1,vl2",2archi
850604409,IT\ICCU\MSM\0008502,"T,vl,b","1V,2str"
850604410,IT\ICCU\MSM\0008503,"ott,fl,cl1,cl2,fag1,fag2,cor1,cor2,trb",orchfi
850604411,IT\ICCU\MSM\0008654,"2V,orch","S,A,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850604412,IT\ICCU\MSM\0008655,"1V,orch",""
850604418,IT\ICCU\MSM\0008668,"T,S,S,pf","3V,1str"
850604419,IT\ICCU\MSM\0008669,"T,Coro(T1,T2,B),pf","1V,Coro(3V),1str"
850604421,IT\ICCU\MSM\0008815,"S,S,Coro(S1,S2),pf","2V,Coro(2V),1str"
850604422,IT\ICCU\MSM\0008816,"S,T,S,B,pf","4V,1str"
850604425,IT\ICCU\MSM\0008819,"fl,cl-picc,cl1,cl2,cor1,cor2,tr1,tr2,trb-obbl,b",orchfi
850604426,IT\ICCU\MSM\0008820,"ott,fl,cl1,cl2,cl3,cl4,cl5,cl6,fag1,fag2,cfag,cor1,cor2,cor3,cor4,tr1,tr2,tr3,tr",banda
850604438,IT\ICCU\MSM\0008986,pf,1str
850604439,IT\ICCU\MSM\0008987,"S,pf","1V,1str"
850604440,IT\ICCU\MSM\0008988,pf,1str
850604441,IT\ICCU\MSM\0008989,pf,1str
850604450,IT\ICCU\MSM\0009152,pf,1str
850604452,IT\ICCU\MSM\0009154,pf,1str
850604457,IT\ICCU\MSM\0006794,"ott,fl,cl-picc,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr1,tr2,tr3,trb1,trb2,trb3,b,tamb",banda
850604469,IT\ICCU\MSM\0007301,"ott-obbl,fl1,fl2,cl-picc,cl-obbl,cl1,cl2,cl3,cl4,cl5,cl6,fag1,fag2,cor1,cor2,tr1",banda
850604470,IT\ICCU\MSM\0007302,fis,1str
850604471,IT\ICCU\MSM\0007303,fis,1str
850604472,IT\ICCU\MSM\0007304,fis,1str
850604473,IT\ICCU\MSM\0007305,"fl,vl1,vl2,vla,vlc",5str
850604479,IT\ICCU\MSM\0007315,"ott,fl,cl-picc,cl-s1,cl-s2,cl-a1,cl-a2,cl-b,sax-s,sax-a,sax-t,sax-br,cor1,cor2,c",banda
850604480,IT\ICCU\MSM\0007316,"fl,cl1,cl2,cor,tr,trb",6fiati
850604482,IT\ICCU\MSM\0007461,"T,Coro(T1,T2,B),pf","1V,Coro(3V),1str"
850604483,IT\ICCU\MSM\0007462,"S,T,pf","2V,1str"
850604490,IT\ICCU\MSM\0007472,pf,1str
850604492,IT\ICCU\MSM\0007474,pf,1str
850604494,IT\ICCU\MSM\0007476,pf/arp,1str
850604495,IT\ICCU\MSM\0007477,pf,1str
850604496,IT\ICCU\MSM\0007478,pf,1str
850604497,IT\ICCU\MSM\0007479,pf,1str
850604498,IT\ICCU\MSM\0007480,pf,1str
850604501,IT\ICCU\MSM\0007481,pf,1str
850604502,IT\ICCU\MSM\0007482,pf,1str
850604503,IT\ICCU\MSM\0007483,pf,1str
850604504,IT\ICCU\MSM\0007484,pf,1str
850604505,IT\ICCU\MSM\0007485,pf,1str
850604509,IT\ICCU\MSM\0007489,"fl,eh,cl1,cl2,fag,cor1,cor2,tr1,tr2,trb,vl1,vl2,vla,vlc,b",orch
850604512,IT\ICCU\MSM\0007658,pf,1str
850604513,IT\ICCU\MSM\0007659,pf,1str
850604514,IT\ICCU\MSM\0007660,pf,1str
850604515,IT\ICCU\MSM\0007661,pf,1str
850604516,IT\ICCU\MSM\0007662,pf,1str
850604517,IT\ICCU\MSM\0007663,pf,1str
850604536,IT\ICCU\MSM\0007994,pf,1str
850604560,IT\ICCU\MSM\0008167,pf/cemb,1str
850604561,IT\ICCU\MSM\0008168,pf/cemb,1str
850604562,IT\ICCU\MSM\0008169,pf/cemb,1str
850604563,IT\ICCU\MSM\0008319,pf,1str
850604567,IT\ICCU\MSM\0008323,fis,1str
850604572,IT\ICCU\MSM\0008489,"T,pf","1V,1str"
850604573,IT\ICCU\MSM\0008490,"T,chit","1V,1str"
850604583,IT\ICCU\MSM\0008663,"fl-princ,ob1,ob2,cor1,cor2,trb,vl1,vl2,vla,b","fl,orch"
850604591,IT\ICCU\MSM\0008821,"ott,fl,cl1,cl2,cl3,cl4,cl5,cl6,fag1,fag2,cfag,cor1,cor2,cor3,cor4,tr1,tr2,tr3,tr",banda
850604603,IT\ICCU\MSM\0008981,"fl1,fl2,cl1,cl2,cl3,fag1,fag2,cor1,cor2,tr1,tr2,trb,b",orchfi
850604617,IT\ICCU\MSM\0006779,fis,1str
850604618,IT\ICCU\MSM\0006780,fis,1str
850604621,IT\ICCU\MSM\0006783,"B,S,S,S,T,Coro(S1,S2,T1,T2),pf","5V,Coro(4V),1str"
850604637,IT\ICCU\MSM\0007292,"ott,fl1,fl2,ob1,ob2,cl-picc,cl1,cl2,cl3,fag1,fag2,cfag,cor1,cor2,cor3,cor4,tr1,t",banda
